Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
,4569.74,4035.38,4574.36,4411.79,4196.41,3812.82,4107.18,4540,4662.05,4231.79,4127.69,4363.08,4407.18,4201.03
,4571.28,4031.28,4581.03,4411.28,4192.31,3809.74,4107.18,4541.03,4661.54,4233.33,4133.85,4361.54,4407.69,4206.15
,4571.28,4029.23,4578.46,4410.26,4195.38,3812.31,4109.23,4540.51,4661.03,4231.79,4139.49,4366.15,4409.23,4216.41
,4570.26,4031.79,4578.97,4410.26,4192.31,3813.33,4107.69,4540.51,4662.56,4232.31,4139.49,4368.72,4413.85,4219.49
,4571.28,4029.74,4584.62,4412.31,4186.67,3812.82,4108.72,4544.62,4663.59,4232.31,4137.44,4368.21,4405.64,4212.82
,4569.74,4019.49,4585.64,4407.18,4188.21,3810.77,4108.72,4544.62,4659.49,4230.26,4137.44,4370.26,4398.46,4212.31
,4569.23,4013.85,4578.46,4395.38,4185.13,3802.05,4097.44,4540,4653.33,4229.23,4138.97,4368.21,4413.33,4225.13
,4572.31,4016.41,4575.38,4398.97,4180.51,3796.92,4088.21,4534.36,4649.74,4228.21,4141.54,4364.1,4434.36,4235.38
,4572.82,4016.92,4580,4410.77,4184.1,3799.49,4087.69,4530.26,4648.21,4229.74,4145.64,4363.59,4444.1,4233.33
,4572.82,4010.77,4581.03,4408.21,4189.74,3801.54,4091.28,4532.82,4650.26,4230.77,4151.28,4364.1,4441.54,4232.31
,4573.85,4008.21,4580,4401.54,4194.36,3810.26,4098.46,4539.49,4659.49,4231.28,4153.33,4365.64,4434.87,4234.87
,4571.79,4008.21,4579.49,4406.67,4193.85,3816.92,4104.1,4541.54,4666.15,4234.36,4153.33,4368.72,4436.41,4234.36
,4570.77,4004.62,4582.05,4412.82,4186.15,3811.28,4105.13,4540,4664.62,4235.38,4152.82,4370.77,4441.03,4237.95
,4580.51,4008.21,4585.13,4414.36,4184.62,3806.67,4107.69,4543.08,4663.59,4233.85,4156.92,4370.26,4435.38,4247.18
,4587.69,4015.9,4587.18,4416.41,4193.85,3808.72,4111.28,4548.72,4665.13,4238.97,4163.59,4369.23,4429.74,4251.28
,4578.97,4012.31,4586.67,4412.31,4196.92,3808.72,4109.74,4553.33,4666.67,4243.59,4163.08,4364.62,4426.15,4248.72
,4569.23,4002.05,4578.97,4406.15,4187.18,3803.08,4108.72,4548.72,4661.03,4231.79,4151.28,4350.26,4412.31,4237.95
,4568.72,3998.97,4572.31,4408.72,4181.03,3798.97,4108.72,4538.97,4649.74,4217.44,4140.51,4338.46,4398.97,4228.21
,4569.74,4002.05,4573.33,4412.82,4184.1,3804.62,4109.74,4537.95,4647.18,4216.41,4136.92,4340,4397.95,4229.23
,4569.74,4002.05,4574.36,4409.74,4187.18,3810.26,4113.33,4542.05,4655.9,4224.1,4136.92,4345.13,4404.1,4233.33
,4571.79,4003.08,4574.36,4409.23,4185.64,3807.69,4112.31,4541.54,4659.49,4230.77,4142.05,4348.72,4405.13,4232.82
,4579.49,4007.18,4578.46,4417.95,4190.77,3808.21,4108.21,4541.54,4657.95,4232.82,4148.72,4355.9,4408.72,4233.85
,4580.51,4007.18,4578.46,4424.1,4194.36,3811.79,4107.69,4540.51,4656.92,4230.26,4152.82,4360.51,4423.59,4235.9
,4575.9,4002.05,4571.79,4421.03,4188.21,3808.21,4109.23,4539.49,4655.9,4230.77,4151.28,4357.44,4432.82,4234.36
,4578.46,4003.08,4570.77,4416.41,4190.77,3808.72,4107.69,4545.13,4658.97,4233.85,4149.74,4361.03,4429.23,4236.92
,4581.03,4009.23,4574.87,4414.87,4198.46,3814.36,4106.67,4547.18,4660.51,4233.85,4153.33,4371.79,4427.69,4240.51
,4572.82,4013.33,4569.74,4413.85,4192.31,3810.26,4107.18,4541.03,4654.36,4230.77,4152.31,4374.36,4427.18,4237.44
,4567.18,4019.49,4561.54,4412.31,4183.08,3802.56,4103.59,4538.46,4648.21,4227.69,4142.56,4377.95,4420,4232.31
,4569.23,4027.69,4562.56,4411.79,4184.1,3803.08,4098.46,4539.49,4648.21,4224.62,4141.03,4390.26,4415.9,4232.82
,4567.69,4035.9,4564.1,4410.26,4185.13,3805.13,4098.46,4537.44,4648.21,4220.51,4150.26,4396.92,4413.33,4232.82
,4565.13,4042.56,4561.03,4410.26,4181.54,3804.62,4101.54,4536.41,4646.67,4218.97,4152.82,4399.49,4407.18,4232.31
,4567.18,4048.21,4560,4409.74,4183.08,3804.62,4103.59,4537.95,4646.15,4219.49,4149.74,4411.79,4407.18,4231.79
,4566.15,4052.82,4561.03,4406.67,4183.08,3809.23,4105.64,4536.92,4647.18,4218.97,4154.36,4425.64,4409.74,4230.77
,4561.54,4053.85,4558.97,4403.08,4176.41,3810.77,4108.72,4534.87,4647.18,4222.05,4163.08,4431.28,4405.13,4231.28
,4555.9,4050.26,4551.79,4400,4170.77,3803.59,4108.72,4530.26,4646.67,4223.59,4167.18,4435.38,4401.03,4230.26
,4554.87,4043.08,4546.67,4396.92,4169.74,3800,4108.21,4525.64,4643.59,4219.49,4172.82,4445.13,4402.05,4230.26
,4556.41,4038.97,4548.72,4397.44,4169.23,3800,4103.59,4524.1,4636.92,4217.44,4181.03,4453.33,4401.54,4229.74
,4557.44,4037.95,4549.23,4397.44,4168.21,3793.85,4092.82,4525.64,4632.31,4219.49,4187.18,4459.49,4397.95,4223.08
,4555.38,4033.33,4547.18,4394.87,4168.72,3788.72,4086.15,4524.1,4631.28,4214.36,4187.18,4465.64,4395.38,4216.92
,4553.33,4028.72,4546.15,4395.9,4168.21,3791.79,4089.74,4520.51,4629.74,4206.15,4184.62,4470.26,4394.36,4217.95
,4553.85,4025.64,4543.59,4398.46,4168.21,3792.31,4091.79,4520,4629.23,4209.74,4190.77,4475.9,4395.38,4217.95
,4551.79,4021.54,4540,4394.36,4167.18,3789.23,4090.26,4522.05,4630.26,4214.87,4197.44,4481.54,4393.85,4213.33
,4554.36,4022.05,4544.1,4392.82,4169.74,3795.38,4096.92,4528.21,4634.36,4215.9,4204.62,4486.67,4400.51,4220
,4567.69,4030.26,4552.82,4404.1,4178.97,3805.64,4106.15,4537.44,4641.54,4223.08,4213.33,4497.44,4411.28,4232.82
,4576.41,4037.44,4558.46,4415.9,4186.67,3807.18,4107.18,4547.18,4653.85,4234.87,4220.51,4512.31,4415.9,4237.44
,4572.31,4035.38,4560.51,4416.41,4186.15,3806.15,4104.62,4550.77,4659.49,4237.44,4222.05,4517.44,4417.95,4236.41
,4569.74,4030.77,4554.36,4411.28,4181.54,3807.18,4103.59,4544.62,4651.28,4231.79,4220,4508.72,4416.41,4234.36
,4571.79,4028.21,4550.77,4411.79,4182.05,3804.62,4105.13,4538.46,4643.08,4230.77,4218.46,4503.08,4410.77,4232.82
,4571.28,4028.21,4556.41,4413.85,4184.1,3801.03,4105.64,4538.46,4643.59,4232.31,4219.49,4510.77,4411.79,4232.82
,4570.26,4029.74,4556.92,4412.82,4177.44,3802.05,4102.56,4539.49,4641.03,4231.79,4222.05,4516.41,4412.82,4233.33
,4570.77,4028.72,4554.36,4410.77,4171.79,3801.54,4100.51,4538.46,4640,4231.79,4221.54,4512.31,4407.18,4231.79
,4570.77,4027.69,4557.95,4411.28,4177.95,3798.46,4105.13,4538.97,4647.18,4233.33,4218.97,4506.67,4407.69,4231.79
,4570.77,4029.23,4558.97,4415.38,4185.64,3806.15,4110.26,4540,4649.23,4234.87,4218.97,4507.18,4413.85,4232.31
,4570.77,4029.23,4560,4415.38,4185.13,3814.87,4112.31,4546.15,4650.26,4241.54,4225.64,4510.26,4415.38,4234.36
,4570.77,4025.13,4563.59,4411.28,4184.62,3812.82,4111.28,4552.31,4655.9,4246.15,4230.26,4508.21,4413.33,4234.87
,4570.77,4021.03,4560.51,4410.77,4185.13,3807.18,4107.69,4546.15,4653.85,4237.95,4221.54,4497.95,4408.72,4230.77
,4566.67,4020.51,4552.31,4413.85,4184.62,3806.67,4104.1,4538.97,4648.21,4229.74,4215.38,4491.28,4401.54,4228.21
,4562.56,4017.95,4548.21,4409.74,4185.13,3807.69,4103.59,4541.03,4648.21,4233.33,4214.87,4488.72,4397.44,4228.72
,4558.97,4015.9,4546.15,4401.03,4184.1,3804.1,4102.05,4536.92,4642.56,4230.26,4207.69,4484.1,4397.95,4226.15
,4560.51,4016.41,4546.67,4403.59,4182.56,3799.49,4100,4530.77,4635.38,4218.97,4204.62,4482.05,4395.38,4223.08
,4566.15,4022.56,4550.77,4412.31,4186.15,3803.08,4103.08,4535.38,4641.03,4222.56,4213.85,4485.13,4393.85,4228.72
,4571.28,4029.74,4556.92,4414.36,4191.28,3811.79,4108.72,4539.49,4647.69,4233.33,4218.46,4492.82,4401.54,4235.9
,4576.92,4030.26,4559.49,4414.36,4191.79,3814.87,4110.77,4541.54,4647.69,4233.85,4215.9,4496.92,4407.69,4234.36
,4585.64,4030.26,4560,4424.1,4194.36,3815.38,4108.72,4550.26,4655.9,4235.38,4216.41,4495.9,4406.15,4237.44
,4588.72,4037.44,4562.56,4430.77,4198.97,3819.49,4107.69,4558.97,4668.21,4245.64,4225.64,4499.49,4408.21,4246.67
,4584.62,4037.95,4562.56,4420.51,4201.03,3820,4107.18,4557.44,4667.18,4252.31,4231.28,4501.54,4412.82,4249.23
,4580,4028.21,4560,4410.77,4196.92,3816.41,4105.64,4554.87,4659.49,4247.18,4225.13,4501.03,4411.28,4247.18
,4578.97,4024.62,4558.97,4415.9,4189.74,3813.85,4100.51,4552.82,4657.44,4239.49,4216.92,4498.46,4409.23,4247.18
,4571.28,4022.05,4552.82,4417.44,4185.13,3809.74,4093.33,4545.64,4651.79,4232.82,4209.23,4489.23,4402.05,4240
,4558.46,4009.23,4544.62,4408.72,4185.13,3803.59,4091.79,4538.97,4644.62,4228.72,4198.97,4477.95,4390.77,4226.15
,4560,4008.21,4544.62,4408.72,4187.18,3804.1,4094.87,4541.54,4650.77,4230.77,4197.95,4481.03,4400.51,4228.72
,4571.28,4018.97,4549.74,4415.9,4186.67,3807.69,4094.87,4546.67,4654.87,4234.36,4210.77,4495.38,4425.13,4243.59
,4571.28,4016.41,4549.74,4416.92,4186.15,3805.13,4090.77,4544.62,4649.23,4234.36,4216.41,4496.41,4432.82,4244.1
,4567.18,4010.26,4546.67,4414.87,4186.15,3800.51,4090.26,4543.59,4650.77,4236.41,4213.33,4495.9,4430.77,4239.49
,4571.79,4015.9,4547.69,4413.85,4185.64,3800,4092.82,4548.72,4656.41,4242.56,4212.82,4505.64,4437.44,4245.13
,4579.49,4021.03,4553.33,4417.95,4186.15,3804.62,4096.41,4553.33,4659.49,4248.72,4216.41,4518.46,4444.62,4251.28
,4585.13,4022.05,4560.51,4427.18,4188.72,3811.28,4102.56,4555.38,4667.69,4251.28,4220,4531.28,4444.62,4255.38
,4587.69,4023.59,4562.56,4430.26,4190.77,3813.33,4106.67,4557.95,4675.9,4253.85,4217.44,4538.46,4445.64,4261.54
,4586.15,4021.54,4559.49,4427.18,4187.18,3810.77,4103.59,4559.49,4672.82,4254.36,4216.41,4540.51,4443.08,4265.13
,4585.64,4013.85,4560,4423.59,4185.64,3805.13,4097.44,4556.41,4666.67,4251.28,4216.41,4544.62,4433.85,4262.56
,4582.56,4005.64,4560,4416.92,4185.13,3801.54,4091.28,4553.33,4664.1,4247.69,4205.13,4547.18,4423.08,4254.36
,4581.03,4005.13,4560,4414.87,4184.1,3805.64,4092.31,4552.31,4663.59,4247.69,4200,4550.26,4422.56,4247.69
,4585.64,4012.82,4562.05,4423.59,4191.79,3815.38,4101.03,4555.9,4663.59,4249.74,4211.79,4560,4426.67,4254.36
,4588.21,4015.38,4565.64,4428.21,4199.49,3816.92,4107.69,4557.44,4664.62,4250.26,4212.82,4570.26,4423.08,4262.56
,4587.18,4008.21,4566.15,4427.69,4198.46,3813.33,4108.21,4556.41,4664.62,4247.69,4201.54,4575.38,4420.51,4260
,4584.1,4003.59,4562.05,4428.21,4196.92,3813.85,4106.15,4553.85,4657.95,4243.59,4199.49,4579.49,4421.03,4252.31
,4585.13,4005.64,4565.13,4428.72,4201.54,3815.38,4106.15,4554.87,4653.33,4243.08,4201.54,4581.03,4416.92,4249.23
,4582.56,4004.62,4568.72,4428.21,4201.03,3816.41,4107.18,4564.1,4661.03,4248.21,4197.95,4580,4413.33,4249.74
,4573.85,3993.85,4562.05,4422.56,4191.28,3816.41,4106.15,4570.77,4665.64,4247.18,4189.74,4583.59,4413.33,4247.18
,4568.21,3984.62,4555.9,4412.31,4184.1,3814.87,4110.77,4568.72,4661.54,4241.03,4183.59,4589.74,4412.31,4243.59
,4570.26,3987.69,4561.03,4415.38,4185.64,3815.9,4116.92,4568.72,4664.62,4243.59,4186.15,4594.87,4416.41,4244.62
,4577.44,3995.9,4571.28,4426.15,4193.33,3816.92,4114.87,4573.33,4673.33,4250.77,4189.74,4604.1,4427.69,4250.77
,4585.64,3998.46,4572.31,4427.69,4200,3817.44,4115.38,4574.36,4673.85,4251.28,4189.23,4613.85,4428.72,4256.92
,4588.21,3993.33,4568.21,4428.21,4198.46,3817.95,4118.46,4572.82,4669.74,4249.74,4186.67,4616.41,4420,4257.44
,4579.49,3987.18,4566.15,4427.18,4192.31,3816.41,4112.31,4570.26,4662.05,4246.15,4177.95,4613.33,4412.31,4248.72
,4570.77,3986.15,4567.18,4416.41,4188.21,3815.9,4108.72,4566.15,4656.92,4243.08,4170.77,4611.79,4410.77,4246.15
,4569.74,3986.67,4569.23,4412.31,4186.67,3816.92,4110.77,4565.13,4657.95,4243.08,4171.79,4615.9,4411.28,4250.26
,4574.36,3985.13,4573.33,4423.59,4189.23,3816.92,4107.18,4565.64,4657.95,4241.54,4170.77,4619.49,4409.74,4248.72
,4582.56,3990.77,4577.95,4430.77,4198.46,3817.95,4107.69,4567.18,4658.46,4241.54,4169.74,4626.15,4414.87,4252.31
,4587.18,3996.92,4581.03,4429.23,4202.56,3819.49,4113.33,4568.72,4662.56,4246.67,4172.31,4632.31,4426.67,4263.59
,4587.18,3995.38,4580,4428.72,4198.46,3816.41,4106.67,4567.18,4662.05,4249.23,4171.28,4630.26,4430.77,4263.08
,4586.67,3996.92,4577.44,4428.21,4197.95,3813.85,4102.05,4569.23,4665.13,4248.72,4167.69,4631.28,4428.72,4257.44
,4588.72,4004.1,4580.51,4427.69,4201.03,3818.46,4114.36,4572.82,4672.82,4249.23,4171.28,4637.44,4430.77,4262.56
,4588.72,4008.21,4585.13,4430.77,4203.08,3823.08,4121.54,4571.79,4671.28,4250.77,4171.28,4635.9,4430.77,4264.62
,4588.21,4012.31,4587.18,4426.15,4201.03,3818.97,4111.28,4567.69,4662.56,4247.69,4160,4631.79,4427.69,4254.87
,4587.18,4018.97,4582.56,4416.41,4191.79,3814.36,4102.05,4562.05,4656.41,4239.49,4151.79,4630.26,4426.15,4248.72
,4578.46,4026.15,4574.87,4412.82,4183.59,3814.87,4103.08,4555.38,4651.28,4232.31,4150.77,4624.1,4421.54,4251.28
,4570.26,4031.28,4571.79,4413.85,4184.1,3814.87,4106.15,4551.79,4649.23,4231.28,4144.62,4618.97,4421.54,4248.21
,4571.28,4037.44,4572.31,4410.77,4184.62,3814.36,4106.67,4553.33,4649.74,4232.31,4138.46,4620,4424.62,4238.46
,4572.31,4044.1,4573.85,4408.72,4177.44,3814.87,4107.18,4556.41,4648.72,4230.26,4138.97,4620,4421.54,4238.97
,4569.23,4045.64,4572.82,4411.28,4171.28,3810.26,4106.15,4556.92,4646.15,4229.74,4138.46,4615.9,4420.51,4245.13
,4570.26,4040,4572.82,4407.69,4170.77,3808.72,4103.08,4554.87,4648.72,4230.77,4135.9,4614.36,4426.67,4242.56
,4569.23,4034.36,4574.87,4403.59,4170.77,3811.79,4101.03,4554.87,4652.82,4233.33,4136.41,4616.41,4429.23,4241.54
,4567.18,4035.38,4576.92,4405.13,4169.74,3812.82,4104.1,4556.41,4654.36,4237.44,4136.41,4614.36,4427.69,4248.21
,4568.72,4032.82,4576.92,4401.54,4169.74,3812.82,4109.23,4553.33,4654.36,4237.95,4137.95,4610.77,4430.26,4247.69
,4562.05,4022.56,4571.28,4393.85,4170.26,3812.31,4106.15,4551.28,4655.38,4234.36,4134.87,4609.74,4426.67,4236.92
,4551.28,4013.85,4566.67,4394.36,4169.23,3809.74,4098.97,4552.31,4650.26,4230.77,4124.62,4606.67,4415.38,4232.31
,4555.9,4013.85,4570.26,4398.46,4169.23,3806.67,4096.92,4552.82,4644.1,4229.74,4120,4606.15,4413.85,4232.82
,4569.23,4013.85,4576.92,4402.05,4170.26,3806.15,4097.95,4551.79,4646.67,4229.74,4121.54,4608.72,4418.46,4232.82
,4571.79,4013.85,4575.9,4405.64,4170.77,3805.13,4099.49,4553.33,4649.23,4229.74,4125.13,4608.72,4418.46,4234.87
,4568.72,4017.95,4572.31,4404.1,4169.23,3805.13,4103.59,4552.82,4647.18,4231.79,4124.1,4610.26,4413.85,4234.87
,4568.72,4015.9,4578.46,4398.46,4170.26,3809.74,4109.23,4553.33,4650.77,4230.77,4117.44,4614.36,4408.21,4226.67
,4571.28,4010.26,4587.69,4398.46,4172.82,3813.33,4110.26,4563.59,4657.95,4232.82,4122.05,4621.03,4415.9,4233.33
,4573.85,4010.26,4584.1,4402.56,4172.31,3808.21,4107.69,4565.64,4661.03,4242.56,4136.41,4631.79,4438.97,4256.41
,4575.9,4009.23,4577.95,4402.56,4170.77,3804.1,4105.13,4559.49,4658.97,4248.72,4145.13,4643.08,4460,4266.67
,4580,4001.54,4584.1,4398.46,4171.28,3810.26,4102.05,4563.59,4661.03,4248.72,4152.31,4650.26,4470.26,4269.23
,4580.51,3993.33,4586.15,4395.9,4172.31,3814.36,4098.97,4569.74,4664.1,4250.77,4156.92,4654.87,4476.92,4278.46
,4575.38,3988.21,4579.49,4395.38,4172.31,3812.31,4096.92,4564.62,4661.54,4249.74,4151.79,4656.41,4477.95,4278.97
,4572.31,3986.15,4580,4396.92,4173.33,3813.85,4103.59,4563.59,4661.03,4247.18,4149.23,4657.44,4476.92,4271.28
,4572.82,3981.54,4582.56,4398.46,4175.9,3815.38,4111.28,4569.74,4669.23,4255.9,4153.85,4661.03,4480.51,4271.28
,4572.31,3974.87,4580,4397.95,4182.56,3814.87,4109.74,4570.26,4674.36,4264.62,4153.33,4666.15,4479.49,4270.77
,4570.77,3975.9,4581.03,4398.46,4183.08,3816.41,4108.72,4571.28,4671.28,4262.56,4149.23,4668.21,4476.92,4266.15
,4570.77,3977.44,4586.15,4398.97,4175.38,3816.41,4116.92,4575.9,4671.28,4262.05,4151.28,4667.69,4477.95,4265.13
,4569.23,3973.85,4584.62,4394.87,4171.79,3813.33,4121.54,4581.03,4673.85,4263.08,4153.33,4669.74,4478.97,4266.67
,4568.21,3972.31,4576.92,4392.82,4176.92,3813.85,4120,4585.64,4673.85,4256.41,4148.72,4669.23,4471.28,4264.1
,4567.18,3973.33,4573.85,4393.33,4177.95,3813.33,4121.03,4586.15,4674.87,4253.33,4141.54,4663.59,4460.51,4253.85
,4561.03,3971.79,4575.9,4387.18,4175.38,3808.21,4117.95,4577.95,4673.85,4255.38,4138.46,4659.49,4454.87,4247.18
,4554.87,3967.18,4574.87,4381.54,4181.03,3808.72,4109.74,4568.72,4667.18,4250.77,4140.51,4656.92,4450.77,4248.21
,4554.36,3965.13,4569.23,4380,4184.1,3811.28,4109.23,4566.67,4661.54,4244.1,4137.44,4651.79,4446.15,4240.51
,4550.77,3970.26,4567.69,4378.97,4174.87,3810.26,4111.79,4568.21,4661.54,4245.13,4126.15,4647.18,4441.03,4230.26
,4544.62,3972.31,4573.33,4382.56,4171.79,3811.28,4112.82,4567.69,4660.51,4245.64,4118.97,4647.69,4441.03,4229.74
,4549.74,3972.31,4577.44,4390.26,4181.54,3816.41,4117.44,4571.28,4663.08,4246.15,4123.08,4648.72,4452.31,4234.36
,4556.41,3977.44,4580.51,4390.26,4186.15,3817.44,4121.54,4577.95,4671.79,4256.92,4125.64,4650.26,4462.05,4240
,4557.44,3978.97,4582.56,4387.69,4183.08,3814.87,4121.03,4578.46,4672.82,4258.97,4125.64,4655.38,4459.49,4245.64
,4561.03,3974.87,4585.64,4390.77,4183.08,3815.38,4122.56,4580.51,4669.74,4255.38,4127.18,4659.49,4457.95,4248.72
,4562.56,3974.36,4586.67,4386.67,4182.56,3815.9,4123.08,4585.64,4670.26,4256.92,4125.13,4656.92,4462.56,4249.74
,4557.95,3974.87,4581.54,4378.97,4181.03,3815.9,4118.46,4579.49,4667.18,4255.9,4122.05,4653.85,4460,4250.26
,4555.9,3972.82,4578.97,4383.59,4182.05,3814.36,4119.49,4568.21,4662.56,4254.87,4123.08,4657.95,4457.95,4247.69
,4559.49,3973.85,4583.08,4390.26,4182.05,3810.77,4117.95,4566.67,4660,4254.87,4125.64,4662.56,4466.15,4247.69
,4564.1,3975.38,4585.13,4388.21,4182.56,3809.74,4108.72,4569.23,4656.41,4249.74,4125.64,4663.08,4473.85,4256.41
,4569.74,3975.38,4587.18,4387.69,4184.1,3812.82,4107.69,4569.23,4659.49,4250.26,4129.23,4666.15,4474.87,4263.59
,4569.74,3975.9,4589.74,4389.23,4184.1,3814.36,4111.79,4571.28,4668.72,4261.03,4134.36,4667.69,4472.82,4261.54
,4567.18,3973.85,4590.77,4388.21,4184.1,3808.21,4110.26,4572.82,4674.36,4266.15,4135.9,4667.18,4480.51,4260.51
,4571.79,3976.92,4589.23,4388.21,4184.1,3803.08,4106.15,4570.26,4670.77,4263.08,4138.46,4669.74,4491.28,4266.15
,4569.23,3972.31,4582.05,4384.1,4183.08,3801.54,4106.67,4568.72,4664.1,4263.08,4137.95,4668.21,4486.15,4264.1
,4560,3955.38,4578.97,4380.51,4183.08,3801.54,4111.28,4570.26,4668.21,4265.13,4133.85,4667.18,4475.9,4252.82
,4566.15,3961.54,4584.62,4390.77,4184.62,3802.05,4110.26,4572.31,4672.82,4264.62,4130.26,4669.74,4476.41,4248.72
,4579.49,3993.85,4588.72,4401.03,4186.67,3802.56,4101.03,4569.74,4665.13,4260.51,4123.08,4669.23,4477.95,4250.77
,4575.9,3997.44,4587.18,4397.95,4186.15,3804.1,4100,4567.18,4657.44,4256.41,4113.85,4672.31,4470.77,4250.26
,4568.72,3975.9,4586.67,4394.36,4184.62,3804.62,4105.64,4570.26,4663.59,4255.38,4111.28,4680,4469.23,4247.69
,4572.82,3975.38,4588.21,4397.44,4184.62,3807.69,4108.21,4572.82,4670.26,4256.92,4112.31,4685.64,4473.33,4249.74
,4574.87,3983.59,4589.23,4393.33,4187.18,3813.85,4114.36,4573.33,4670.77,4260,4109.23,4689.74,4470.77,4250.77
,4570.77,3980.51,4588.72,4389.23,4186.67,3815.38,4117.44,4572.31,4668.72,4261.03,4104.62,4694.87,4470.77,4249.23
,4573.33,3978.46,4589.23,4394.36,4185.13,3814.36,4112.31,4571.79,4668.21,4258.46,4106.67,4702.05,4481.03,4251.28
,4582.05,3983.08,4595.38,4399.49,4192.82,3816.41,4115.38,4579.49,4675.9,4264.1,4116.92,4712.82,4492.31,4260.51
,4585.13,3983.59,4596.41,4398.97,4200,3818.46,4122.05,4585.13,4681.54,4268.72,4118.97,4719.49,4495.9,4267.69
,4574.87,3976.41,4589.23,4395.38,4193.33,3821.03,4123.08,4580.51,4676.41,4256.41,4107.18,4714.87,4488.21,4260
,4565.64,3969.23,4583.08,4389.23,4187.18,3823.59,4127.18,4579.49,4674.87,4247.69,4101.54,4712.82,4477.44,4246.67
,4568.72,3966.67,4585.64,4383.59,4187.18,3820.51,4128.21,4585.64,4679.49,4254.36,4106.15,4719.49,4478.46,4250.26
,4572.82,3971.28,4590.26,4388.21,4191.28,3816.41,4122.05,4583.08,4683.08,4262.56,4107.69,4726.67,4489.23,4261.54
,4573.85,3974.87,4592.31,4396.41,4195.9,3816.92,4118.97,4573.33,4680.51,4263.08,4108.21,4734.87,4493.33,4266.67
,4572.31,3974.36,4590.26,4400.51,4192.82,3815.9,4115.38,4567.69,4671.28,4254.87,4108.21,4735.9,4488.72,4263.59
,4568.72,3971.79,4585.64,4401.54,4184.1,3813.33,4108.72,4567.69,4662.05,4244.1,4104.1,4726.67,4487.18,4253.33
,4569.23,3971.79,4584.1,4398.46,4185.64,3813.85,4111.79,4568.72,4664.62,4243.59,4104.1,4727.69,4488.21,4251.79
,4572.31,3975.38,4587.18,4398.46,4190.26,3815.38,4120.51,4569.74,4672.31,4251.28,4108.21,4740.51,4490.77,4262.56
,4572.31,3975.9,4591.28,4401.03,4187.69,3817.44,4122.05,4575.9,4672.82,4252.31,4108.21,4746.15,4491.28,4266.15
,4571.79,3972.31,4589.74,4404.62,4187.18,3817.95,4118.97,4577.44,4671.79,4249.74,4105.64,4741.54,4488.21,4260
,4579.49,3970.26,4586.15,4408.72,4188.72,3814.87,4118.97,4570.77,4671.79,4250.26,4106.67,4744.62,4485.64,4260.51
,4584.62,3972.31,4589.74,4407.69,4186.15,3812.82,4120,4574.36,4675.38,4252.31,4113.33,4758.46,4488.72,4265.13
,4577.44,3972.31,4590.26,4405.13,4184.62,3814.87,4120.51,4583.08,4678.97,4252.31,4115.9,4765.64,4490.26,4264.62
,4570.26,3971.28,4585.13,4403.59,4184.1,3814.87,4120.51,4581.54,4676.41,4249.74,4107.69,4763.08,4482.56,4263.59
,4572.31,3973.85,4589.74,4400,4184.1,3811.28,4120.51,4581.03,4672.82,4251.28,4107.69,4768.21,4482.56,4263.59
,4573.85,3982.05,4596.41,4400,4184.62,3814.36,4123.08,4586.67,4676.92,4256.41,4117.44,4777.44,4490.77,4264.62
,4571.28,3987.69,4593.85,4405.64,4185.13,3821.03,4122.56,4585.64,4680,4259.49,4114.87,4778.97,4491.28,4264.62
,4569.23,3988.72,4589.23,4404.1,4183.59,3820,4121.03,4582.56,4677.95,4257.44,4106.15,4776.92,4487.69,4261.54
,4568.21,3995.38,4589.23,4395.38,4183.08,3815.38,4120.51,4585.13,4675.38,4252.82,4106.67,4780.51,4486.67,4254.36
,4566.67,4004.62,4587.18,4395.38,4181.03,3813.85,4118.97,4583.59,4671.28,4247.69,4102.05,4782.05,4478.97,4248.21
,4568.21,4007.18,4587.18,4395.9,4173.85,3815.38,4113.33,4575.9,4665.13,4247.18,4093.33,4780.51,4471.79,4248.72
,4569.74,4010.26,4590.26,4389.23,4168.21,3812.31,4110.26,4569.74,4662.05,4247.69,4092.31,4782.05,4473.85,4249.74
,4569.23,4014.87,4587.18,4386.67,4168.21,3805.13,4107.18,4568.72,4661.03,4239.49,4090.26,4785.64,4472.82,4247.69
,4568.21,4014.36,4583.59,4388.72,4166.67,3800.51,4100.51,4569.23,4661.54,4235.38,4087.18,4795.38,4470.26,4250.26
,4567.69,4013.33,4585.64,4389.74,4164.1,3800.51,4097.44,4566.67,4662.56,4242.56,4091.28,4800.51,4472.31,4251.79
,4567.69,4013.33,4585.13,4388.72,4164.62,3804.1,4103.08,4566.15,4664.62,4246.67,4093.33,4794.36,4474.36,4247.18
,4566.67,4008.72,4585.13,4389.23,4166.67,3810.26,4109.74,4568.72,4663.59,4245.13,4090.77,4798.97,4474.36,4252.31
,4570.26,4006.15,4588.72,4393.85,4168.72,3814.87,4110.26,4571.28,4662.05,4247.69,4094.36,4815.38,4476.92,4262.05
,4569.23,4006.15,4585.13,4397.95,4168.72,3812.31,4109.74,4570.26,4663.59,4248.72,4098.46,4817.95,4477.95,4256.92
,4557.44,4002.56,4580,4396.41,4167.18,3807.69,4108.21,4567.69,4663.59,4244.1,4094.36,4812.31,4472.82,4245.13
,4557.44,3996.92,4578.46,4392.31,4165.64,3805.13,4104.1,4568.21,4661.54,4245.13,4091.79,4814.87,4473.85,4248.72
