condition,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
1,4091917.2920590057,26284856.96178785,2627428.3461944233,1107627.6098181538,500852.67885279725,-1813354.5360419706,-9955979.252727479,-4793591.482202922,-15147795.265163938,-12534091.959285026,-12212106.970514396,12363148.882248791,20022510.74733173,-10541423.052357012
1,3150367.4049489074,28082248.38690303,2581682.660456201,1670715.9230064126,702160.0009231516,-750924.321661599,-7289515.016436002,-5128069.438014141,-15215493.757064257,-12498552.126175458,-14869659.966745654,14202065.063744139,18078271.614112407,-12715296.427997138
1,1351148.4932608963,28276057.96503825,2262895.886518509,2096293.5213899575,342370.9437676947,-111377.91075010458,-4429977.027678181,-5517011.590605098,-14425062.505515119,-10722472.586357953,-16976175.59383612,15781008.226738334,17030153.82585704,-14957851.647828115
1,-547356.7769646284,27560216.43561806,1948995.2159501466,3105042.478171109,-34115.32603347347,-105086.43453526807,-2229548.862147121,-6291365.417326252,-13431794.24274144,-8409088.622804154,-18313665.585641265,17238571.79225032,16622359.937090099,-17113164.59088614
1,-1958033.5963391277,26199471.66090487,1808422.0195015399,4766076.701925229,96536.14686358633,-676611.3037575248,-1037501.2503308045,-7306828.59938067,-12657977.142245978,-6643435.461052126,-18826696.026345573,18906598.835605964,16191057.977604885,-18861079.962954264
1,-2656715.1237826953,24307283.855415955,1829546.3491829503,6564395.525540745,991988.8179108878,-1518864.1487464136,-711710.0008622815,-8143001.154972456,-12145368.793868676,-5952501.680168035,-18671207.52127876,20916371.270059403,15038235.298894215,-19848452.693324845
1,-2786611.3320179274,22164506.154714424,1863525.3562895192,7779003.819665324,2522521.1108880066,-2207836.731450464,-881901.5448591975,-8439556.798452633,-11600561.348697618,-6184096.589274762,-18149420.271777928,22944926.66129926,12843754.74443124,-19868253.230757244
1,-2718139.397417163,20290125.44160037,1736243.0124448335,7924440.819997396,4231592.358367788,-2386128.19587268,-1251630.5691433284,-8132727.874981738,-10578404.10313327,-6718912.797180268,-17571430.266508527,24299246.388906084,9870105.305480791,-18994380.122560285
1,-2856765.4073989596,19195525.664922122,1353976.1275629532,7005267.955694633,5544361.046365356,-1906785.6983488044,-1742478.3977254543,-7449637.69612005,-8705370.809942227,-6868049.105208995,-17124227.376195073,24312383.944973085,6837449.18084577,-17595649.429424357
1,-3483927.186328057,19009370.86673725,745142.0917896891,5467285.102775293,6019027.442265805,-879358.6939889331,-2421271.7841554857,-6693889.424970868,-5854663.950017546,-6237969.21981411,-16818089.83184305,22814232.549870014,4544865.923960269,-16210753.886280272
1,-4673061.404890542,19273726.557939135,29067.89470199392,3910801.7245333246,5522309.32969675,386781.4477997213,-3307606.616299405,-5994825.862859771,-2225171.445732377,-4891601.552024091,-16530040.563586613,20374273.16353026,3462271.083978468,-15336923.756786857
1,-6280609.1032215115,19107577.42563752,-652710.0674082665,2754389.685133756,4259193.626425777,1503594.0345410805,-4230216.828894714,-5207330.62415876,1683498.4676550988,-3259790.367132363,-16108103.77517556,18136456.35079297,3525031.1324522486,-15230979.956647271
1,-7994031.915622196,17683883.838628132,-1194201.8824743729,2041373.1735290033,2666717.891368645,2137809.067437149,-4848289.274411655,-4035643.7123133643,5184500.581813406,-1887038.2524272643,-15471401.419306519,17304154.56865816,4229838.964697163,-15817671.629576284
1,-9422355.470946912,14740804.300474035,-1544683.1679701065,1478617.6491207615,1244187.8627519088,2116724.9137903233,-4825151.29619189,-2293679.38488178,7580703.022828552,-1162544.253283006,-14652479.975318268,18543189.025060356,4944895.110320675,-16748228.33575465
1,-10218896.584037945,10800733.06345288,-1697409.272145491,658650.4907781227,404845.2400756613,1486912.3280146245,-4031227.6439969814,-115402.47866482714,8370412.2410474755,-1167870.7810770266,-13768088.581172781,21627741.088996075,5228531.798592467,-17578930.909862258
1,-10214175.667301124,6938491.475849799,-1674136.0894515233,-676607.5091717863,397829.17805714207,518710.1832597806,-2635066.7427728847,2041906.3271548087,7430275.13553027,-1691750.3591410373,-12946802.25964666,25524312.594775666,4969640.421353323,-17982626.688495774
1,-9514062.458662126,4217152.645843709,-1525273.1115568106,-2475018.1561560794,1295617.7887793821,-348679.9427387886,-1021684.9996036821,3621622.535487815,5108747.579127316,-2373315.6661928054,-12261897.694574622,28870219.445848636,4299842.433857514,-17893270.399459455
1,-8507279.223192777,3119361.083939759,-1341424.8523263168,-4386921.901138115,3009048.7754263026,-623666.4651226677,404850.37573801307,4285927.758384237,2171282.072448302,-2883369.275059184,-11706835.528826708,30594180.41105408,3384124.2162627354,-17519277.447587658
1,-7749968.037311071,3309600.177571418,-1253230.901856698,-5924535.914313686,5298720.285234223,74500.75138089638,1405807.3407687389,4126795.969663655,-416582.23371127364,-3055540.0933404583,-11219396.07135226,30363215.54549949,2266811.922119339,-17226198.740352314
1,-7752748.4408224,3863272.3433838575,-1399920.8710843863,-6675450.062145648,7786464.014704929,1850892.0373184392,1970756.9703430447,3630064.6145426175,-1809742.8281160577,-2920936.261527954,-10730883.005510358,28649181.123025957,889448.955330452,-17350398.589442495
1,-8757999.56313995,3816841.2081917385,-1871654.7053978199,-6469680.85574354,10000293.594316103,4438706.56065293,2242724.230274881,3405587.567539523,-1585566.8397678165,-2651604.2003685986,-10206527.544996845,26418572.53297622,-745708.4896227114,-18033983.49491411
1,-10619753.62763131,2704727.7450008225,-2657512.0042503094,-5439431.123424824,11480729.862270247,7236312.181197725,2382831.89856874,3843351.1782589583,107700.39715696785,-2454027.220553611,-9655088.921876403,24639096.746380363,-2413290.832664337,-19155646.27843303
1,-12860056.299712928,767801.2691280711,-3637201.0446303575,-3965911.077781178,11933292.171199095,9493662.124478083,2480653.9853301635,4902721.5452613495,2634558.550922556,-2463891.6811431902,-9108498.07213522,23865886.062594686,-3660052.698484369,-20382964.83502676
1,-14886703.330474153,-1271087.3529230705,-4631524.763210917,-2548045.1145928446,11361045.89357654,10589405.33099134,2564938.3818192435,6159246.084920109,5160343.072158422,-2682546.316157159,-8590545.871053927,24094183.71031462,-4003786.8141125496,-21314922.91125566
1,-16266017.841178292,-2701613.8743051877,-5487774.331203182,-1642460.171657826,10094039.461733,10279568.228095537,2681021.3476285315,7073638.762389994,7013912.170324706,-2975327.213665719,-8096952.602445933,24901341.978775226,-3227257.039301285,-21646118.87518957
1,-16906571.84700736,-3270101.5892923963,-6148540.363203054,-1520997.6120182276,8671650.576594504,8794224.863218207,2944963.422754787,7312814.876808427,7953370.612486545,-3130422.8455346734,-7598182.352506158,25749089.693193566,-1569911.5795578398,-21281385.855936326
1,-17053458.71014359,-3299680.9452758613,-6657578.227943165,-2184074.2499874723,7613535.349135584,6723594.328841993,3503577.7000653986,6927526.984563188,8209637.915920185,-2956943.651795203,-7060450.946783506,26258848.260758154,333945.8996685193,-20358479.707024228
1,-17097675.609902427,-3428667.6311021596,-7094644.6286799675,-3358804.310072277,7187873.499329029,4741097.638962652,4410493.48303706,6287921.608553209,8296142.138223226,-2384236.767256284,-6470522.289363492,26326517.842762463,1764115.2055875042,-19179610.180078536
1,-17311920.7661041,-4153637.234515947,-7479708.377923562,-4592818.324269942,7302139.567678376,3300452.756211287,5509679.689976262,5832131.436142725,8693169.313370725,-1517215.138877329,-5850940.1680459315,26060274.130733885,2296583.027928358,-18088189.91230481
1,-17668648.250847768,-5481852.547032764,-7713301.892812065,-5422973.504075486,7582803.218162415,2463113.757117851,6434340.767856575,5795120.0644171,9576515.830648176,-613173.3164449394,-5260570.2634853395,25627830.327505376,2021956.1900082002,-17341160.381017324
1,-17849848.048609428,-6918701.369152,-7603623.633863045,-5560861.953908706,7604807.699903775,1944847.405143588,6761102.79886258,6086629.768543094,10729261.694473354,22583.052261665332,-4782955.538283681,25131167.511610135,1454995.2045839177,-17019404.591565266
1,-17446498.966433354,-7795014.748102821,-6978785.37748346,-5015331.219133308,7141812.628086157,1349922.165718188,6249902.782728574,6382022.928202612,11672036.402511826,182289.9984155117,-4507039.639260976,24580832.639048114,1183364.4931779373,-16999514.087475
1,-16234193.790757501,-7719963.7008180935,-5825201.756436907,-4087109.350220347,6291758.878191161,455559.4641527121,5025742.134064382,6349858.822293092,11930211.081312314,-128178.97677674078,-4502427.447738059,23959555.968620647,1475484.5446790003,-16991095.870565657
1,-14364928.517807724,-6866142.2533889795,-4366784.6656944435,-3225589.423627917,5403842.612182157,-620051.5642941114,3575603.718423317,5856922.015831762,11289784.073868651,-669504.0117097825,-4789848.9908525245,23303451.766209308,2102977.2476522042,-16629732.006791916
1,-12359511.950889718,-5901185.681630247,-3023170.7120468603,-2809647.1783295944,4851991.593663553,-1466669.7082092664,2537589.7197325877,5016653.404339422,9909711.30855015,-1068949.1809561797,-5311365.976283417,22725598.622080967,2503383.978130548,-15604428.238151943
1,-10894164.668677418,-5603466.3155890275,-2248503.66444909,-2961799.822635649,4794657.872307242,-1623092.402601565,2385938.2169597535,4059540.0843357686,8242086.609352281,-1000515.3361855774,-5913159.983690241,22357397.012801856,2191666.7475800687,-13786584.349508407
1,-10487267.361633234,-6396508.508263693,-2321620.210072,-3494374.9487561015,5072121.975470816,-872638.418088372,3184057.3874953664,3126539.973012966,6812669.66812057,-356804.5832980667,-6359280.762767229,22248412.63860392,1161923.3163428544,-11317230.16616779
1,-11246972.700424824,-8086045.378754502,-3194758.9482877343,-4017220.7271640836,5310983.05570018,580919.48460074,4543346.142199972,2137491.201644335,5978577.964573785,680088.0777923501,-6388883.84106513,22298876.42122753,12978.652820836243,-8609379.404863453
1,-12809930.518147627,-9958260.581314586,-4487910.330571974,-4146597.814787529,5178331.9441007245,2168940.0772857326,5809531.843970388,833443.1033405914,5779530.482734684,1713966.3924895937,-5809929.170758358,22278752.434080895,-307000.19234413217,-6242867.670078403
1,-14504382.973151825,-11179467.371214073,-5646278.518639994,-3698089.5911997976,4632133.287239171,3230434.395852874,6373326.6603299165,-1027962.5153862704,5943302.022445176,2324428.899886092,-4597367.710046229,21929444.5463719,991373.6785217533,-4770894.811008695
1,-15659607.093803909,-11261890.188957125,-6193871.778656019,-2758282.220512395,4009569.7420128323,3365082.114808405,5943726.951702283,-3450852.711522843,6030357.546343055,2274703.0110498387,-2948939.818816231,21089159.526639998,4066321.914915358,-4505476.995203252
1,-15914168.7105243,-10330602.970080648,-5961836.957762087,-1604553.4507294307,3886915.3794917976,2679760.7718177633,4658861.812180727,-6101982.156617968,5645080.101952123,1627508.3211090742,-1259834.872924808,19766543.342384838,8284211.1804592805,-5375901.790756371
1,-15378712.293141797,-9052490.948693376,-5175913.849728383,-534075.3706321132,4779082.258187194,1789982.982538381,3007872.879153836,-8407578.275579205,4622997.795233126,707969.6579329132,-9841.964501013194,18118558.933770116,12468939.793799194,-6936791.598338871
1,-14578691.852012977,-8285424.884224062,-4352357.8192439005,285636.67334094684,6843757.237940381,1559401.6350893897,1630869.987232438,-9797778.194146505,3123299.1045934604,-63385.66790924761,400434.8359240116,16346995.296416769,15426412.617014276,-8539168.970014982
1,-14202790.543687165,-8654692.064700611,-4044872.83059893,854691.5628564159,9756100.368377829,2692461.0641573626,1099353.3781673708,-9960745.763715338,1596188.7115927418,-374657.8678712151,-202932.83671238442,14577272.851031465,16460681.640168054,-9596057.669065597
1,-14768644.246674683,-10282419.724881507,-4561300.5673988,1258589.2098790384,12825186.417957159,5371118.983450619,1750719.8380824334,-8966555.54384644,636179.623218552,-155153.3342574994,-1702366.4415741863,12793186.589772327,15619114.411040096,-9817655.214767111
1,-16354198.832363764,-12786344.417719333,-5790017.6620456325,1542213.7760674644,15289564.132473702,9110501.3282651,3596537.073988517,-7203770.501384436,765341.8048050029,426388.1948930377,-3737600.487344497,10865781.890957518,13572203.127831466,-9296599.428424142
1,-18517727.315242175,-15504619.50127934,-7229146.588648456,1646520.5299081495,16634759.017950127,12909942.174093874,6294227.642726763,-5183209.698597874,2213572.1896860525,1082681.5174763186,-5846081.1000270415,8656011.875657242,11239869.00622752,-8396799.749931162
1,-20452654.309155468,-17793313.289889783,-8215869.713954396,1466653.1718920304,16772629.411387015,15642177.28042603,9183916.388657546,-3332114.3695598817,4774209.63657299,1568231.351047021,-7629882.277278181,6126243.563929372,9395266.825121894,-7505493.6691961875
1,-21323546.047486797,-19240786.720555514,-8252533.272100656,995492.0567049367,16007818.999929601,16515371.460805496,11419128.531645,-1887565.2677604896,7804128.715275344,1785788.39908697,-8874164.193585973,3392452.420861198,8447018.005551035,-6788603.088370152
1,-20645361.467116702,-19731132.0032596,-7270558.359333462,440492.4789899098,14835902.786604563,15407602.75863302,12213758.35697787,-917208.5535694116,10398181.39115281,1788483.6915194937,-9570723.885080663,686993.1034861977,8457200.072870212,-6093630.371874237
1,-18536113.0557243,-19393870.733859856,-5693675.12118674,201462.22627343913,13700972.51419434,12926055.180559529,11165382.181462897,-408213.1312691708,11701221.382792404,1696921.427874109,-9851667.74118077,-1744559.3278789278,9299286.975181453,-5063202.777238397
1,-15714220.897727558,-18525112.22834677,-4254290.736791789,681465.910441551,12843360.62118913,10160540.53625573,8527368.738006538,-332248.4838493296,11249920.091394646,1600909.324776678,-9884165.732706875,-3752737.8244376583,10797681.448004683,-3398470.7662089863
1,-13217757.499979222,-17533710.022906408,-3639806.551162341,2022391.5400641607,12297211.691570101,8232847.43951762,5259217.3620782625,-633613.2995381653,9198149.003178336,1515112.241122588,-9791697.207062667,-5340610.319626835,12749157.996455247,-1116892.3737106775
1,-11952850.05906671,-16895218.985645995,-4138847.912823389,3931264.0883291303,12001658.969773846,7833159.18922597,2744944.999530691,-1165154.2170043308,6305606.870949255,1410838.5266846037,-9642296.459089426,-6642344.123644403,14851625.178725237,1357613.9340555114
1,-12272586.513841942,-17055805.91245067,-5469751.266224391,5735469.316752548,11927588.60504446,8942859.17600854,2230006.765526131,-1651758.7183791378,3663331.4011446047,1287610.107624176,-9495841.87831024,-7843926.378739501,16658949.565206239,3343855.730639188
1,-13793001.760853942,-18260542.280245177,-6891623.375452832,6679732.836777967,12127604.912737291,10864132.471800042,4208919.915431482,-1750894.1652414456,2255421.878648627,1219198.449190698,-9460793.451725235,-9094679.539360296,17670738.91895853,4225785.189334299
1,-15553307.305363176,-20366752.927020237,-7556845.680424054,6325188.346543048,12679809.406550586,12543253.027923241,8082073.968926007,-1208639.7641760325,2549094.553476371,1328827.5065247824,-9702547.33373916,-10455267.891927702,17558405.9500735,3776708.1426328365
1,-16461412.624196481,-22772852.513174355,-6933464.530362733,4826690.993985073,13572906.302170072,13044117.090332134,12311859.289634706,-27695.152401925672,4307533.984025946,1702696.8691547024,-10377378.827682815,-11899257.02835985,16401999.87906913,2304256.2678063973
1,-15814132.594096586,-24575621.596926264,-5078045.402490463,2910106.7734843097,14622312.985231292,11960646.139422702,15065818.781529553,1468240.8854023397,6719870.873758299,2301361.03370728,-11519908.095665324,-13352588.766319726,14762685.432793273,529253.550169319
1,-13629324.573799584,-24950376.682732638,-2607399.472831051,1531290.0599035055,15489428.56048904,9584780.540671907,15062293.732080659,2742354.941112545,8786991.640535178,2938336.7972997827,-12954955.650882838,-14739748.098954894,13489709.546630958,-743381.3395225683
1,-10613501.598882414,-23592876.091385514,-372806.1398946128,1384007.2642280823,15811268.126461538,6760638.029705052,12193109.257022358,3291973.744546461,9773069.18560604,3355311.553177115,-14306727.295745108,-16013096.924270734,13320081.236869792,-990450.3474380593
1,-7776595.043611253,-20975184.60722978,997043.2273098518,2523897.353752775,15376249.126770446,4501950.204738851,7586806.262100673,2909916.7546209157,9501771.591672169,3358495.3033900736,-15131869.639011476,-17161875.433109783,14473985.45822465,-184590.55961811246
1,-5896902.672870642,-18226886.708653677,1438702.5179256818,4324451.503537292,14248130.458385658,3557430.61060549,3062576.609848258,1812632.299985824,8361771.087683971,2934200.451823036,-15130258.844605885,-18212030.713449124,16481421.254483243,1244762.1453008743
1,-5125979.58091831,-16646014.679435827,1489958.8181877257,5801898.503001301,12764268.35650506,4124025.726225921,255405.3053255383,554275.9352076269,7042359.025486082,2266606.2468520207,-14329986.032451883,-19226731.796083596,18364262.308400787,2665651.863697552
1,-4950562.59142103,-17066010.263499025,1990309.1932843518,6138779.499007777,11401607.48827568,5825408.152283227,-123482.03264459579,-236314.70667537992,6159769.321488911,1637321.9785480117,-13138031.876212507,-20304058.20100633,19101179.138718016,3564084.8998528905
1,-4530734.177205889,-19417613.41699297,3603436.495018072,5120426.160843003,10574815.590874534,7937956.666643182,1496971.1131524942,-159073.62172502952,5979858.354253579,1260860.1175932672,-12205474.393176945,-21557597.86111476,18136082.877559826,3760086.0942776324
1,-3219625.287641518,-22744052.182667304,6423490.414132232,3243767.3881925326,10466027.772293253,9730478.08200275,3943761.831932466,773077.0836843767,6370396.012086996,1154726.423167472,-12150348.812796578,-23070929.096446954,15656498.032774387,3422732.3392858887
1,-964251.8434024844,-25685398.0349844,9886363.974353882,1440740.719391923,10966895.580609208,10745902.580621216,6049320.9624098325,2162518.9261831935,6973725.811262276,1126994.3115873593,-13263361.318455832,-24838232.431966536,12491568.92226906,2907211.840121304
1,1645203.7425667918,-27179198.485012606,13039967.899643052,574696.4690851668,11753339.679688202,10907033.485410519,7302273.432383852,3444761.4132615556,7465639.085421047,895451.3008368685,-15344320.347042331,-26725128.895964745,9690244.953540238,2530036.2661823877
1,3705605.4658648744,-26991065.368106134,15026398.931156993,992349.9219692062,12445954.776572723,10436223.810103111,8024026.89361924,4173353.3378926674,7732307.626547776,272030.00190965115,-17762010.819181625,-28486110.414830584,8015501.456647794,2415434.37983431
1,4516176.516145582,-25778051.669604857,15509145.266939301,2374816.307127592,12771027.842039188,9674664.14365415,8994462.804249074,4220991.317678964,7868746.038630113,-696588.4102094998,-19721192.219870742,-29849046.505505964,7628810.085418773,2486038.4833083283
1,3976420.0448464816,-24654278.041582793,14810523.037220135,3954428.5555538186,12646786.069414314,8918056.277197529,10789522.16965779,3800391.9925117483,8028594.533945379,-1719610.3794601478,-20613657.2378681,-30635341.59586842,8120828.974996977,2577335.5994352917
1,2635050.3354439014,-24517134.74654277,13691127.458448106,4955062.303702169,12167271.695669636,8343897.428351564,13268013.703263825,3311041.474111613,8252541.789297768,-2396396.678620921,-20284135.53469696,-30853393.418086376,8841355.168471135,2585699.0211873157
1,1366399.0519583174,-25529729.746907983,12907620.709391052,4994504.490175957,11512524.257811239,8029125.290377472,15548496.633133305,3109257.6432709224,8408565.283568766,-2422011.327121367,-19083109.468974605,-30707384.917282622,9313527.4507404,2552214.64985915
1,871694.9149502013,-27055640.246473424,12807907.58136901,4224334.440832229,10847243.065118823,7999992.35916219,16508414.913134085,3330195.417010823,8289913.603156022,-1748414.1665499343,-17686445.905707374,-30506737.68356862,9480911.546094839,2636630.1614711373
1,1303569.6154721207,-28064469.294666633,13192117.40352241,3149003.2300381134,10265007.181836303,8253270.106408402,15505818.936572574,3849951.7806359986,7797772.395494853,-610997.5279433553,-16778644.995306347,-30520684.174556453,9649325.079126528,3008960.263365493
1,2232272.3764289147,-27741920.280285873,13503913.432814002,2258842.897998739,9798175.986516817,8733193.550267098,12873250.428242845,4392826.828753047,7068067.780406882,591224.5688917177,-16760205.063531553,-30859737.885724347,10177376.662452389,3732718.716769321
1,2960763.6036124374,-25923044.303162612,13219291.977445932,1715672.349261159,9468880.940813003,9302265.406283295,9857986.53278028,4711915.443831261,6434394.887770814,1490142.3022487154,-17617465.227901343,-31453732.246716358,11124542.223344926,4708386.110388491
1,2983349.157217893,-23092432.84350658,12188014.375569656,1284940.4968657268,9331363.414235368,9761681.297350163,8009611.417222829,4739750.304567645,6231955.944009187,1907900.1517584736,-19000226.24182561,-32137839.878799498,12091596.437203573,5700335.968131178
1,2299675.6886348473,-19978281.196618784,10721828.003383806,546721.8463128742,9464898.225176586,9941903.02483738,8348925.544180675,4629989.083344665,6564899.914078579,1897950.769367531,-20442286.041744612,-32788786.947123975,12372050.585560739,6420511.500609687
1,1392981.0477798532,-17026134.81393621,9386898.303716213,-758968.1413767849,9913121.917678045,9820424.873743659,10791508.9803434,4672265.146017561,7199326.3042028295,1657250.8931148276,-21594366.3624226,-33418816.06360691,11344999.277338315,6619508.637407805
1,896782.4554915153,-14107480.569477705,8643053.860748919,-2480867.3155118623,10606635.828273155,9581648.205675052,14160721.060186954,5126668.60568183,7673114.25565191,1373296.7730731042,-22351032.424254477,-34160235.77619633,8889286.889563806,6148408.15109413
1,1172170.8356437113,-10655706.841133138,8564605.698384192,-4068781.1697281734,11325605.579537543,9551250.601497965,16790227.3720653,6061770.8374819355,7572602.984894993,1102854.4416822793,-22829069.732845988,-35145611.10302235,5572401.196541011,4985679.299000725
1,2073548.9936535219,-6134445.878113873,8820358.152336186,-4855617.418574914,11743963.993788986,10011812.747905156,17382793.343217738,7276741.391534758,6806810.7961348165,753657.3613360147,-23243629.394411795,-36362490.477580816,2480989.768702619,3245506.620071602
1,3058138.0635459293,-518752.20024101797,8921700.48532234,-4447489.134993182,11552602.264097586,10992951.05593592,15654007.428424496,8349115.358201567,5695442.908922754,173530.4153054162,-23776229.010628514,-37587141.30573761,752302.6098459307,1179821.0619983831
1,3570643.260766805,5544449.23195198,8575016.076869883,-2989927.2420775588,10609217.234682541,12168773.788894406,12421953.76344511,8793861.188479895,4794850.654734721,-714721.772319886,-24511832.67673731,-38457662.74247867,1033010.3758206019,-837631.1420325177
1,3451041.8788824906,11022535.591707328,7906981.578096987,-1146785.344408221,9036982.67804333,12953459.148845498,9122208.71006497,8269729.398334876,4553152.055132634,-1819934.0125609322,-25459924.28692545,-38657231.05280522,3142589.925405991,-2374806.2678142884
1,3088678.424162265,15060483.738386007,7410436.097114556,206625.33311819469,7211295.780655742,12777271.24477726,7043192.736545229,6744955.479630435,5005958.3537167385,-2890037.818170938,-26613025.589233562,-38100251.293423414,6123566.276519134,-3069148.7637976394
1,3199705.8212900246,17461699.286325358,7634582.172936325,411697.95737067267,5627528.272808963,11411003.734200891,6710814.101298747,4546484.857288262,5715613.418939206,-3617931.7902861545,-27977123.897371083,-37001101.959447116,8668398.979077179,-2791370.95443128
1,4345418.079976315,18768405.95715549,8807281.343283152,-655166.573916345,4704492.0317924665,9158243.479709506,7737261.760724719,2262335.5315930056,6015549.304763325,-3785773.4884230024,-29541832.839333303,-35769806.84987692,9721924.087537158,-1768331.8249855654
1,6487085.637686155,19874169.743140504,10627539.143129485,-2540523.802230809,4613971.862514512,6789023.633021737,9166727.933844674,529135.8488789689,5428790.971833837,-3367332.2205690825,-31216340.746219166,-34783722.29205884,8967054.946017781,-575580.6589897559
1,8873124.351247763,21402650.50732366,12370023.49328087,-4460037.635136536,5216254.00021706,5221451.2138556745,10073363.7091061,-209831.73749819864,4006363.639934044,-2534651.6314140945,-32795037.64369258,-34164554.51299528,6956750.81190752,44131.433864005536
1,10367822.758167047,23246783.583177384,13256978.596734088,-5691493.303411334,6130133.927594646,5096751.055106438,10052497.987311441,127460.28074116608,2361698.875951255,-1570979.3965910536,-34003427.31989079,-33694551.80595316,4829818.215791609,-509493.4547287511
1,10064367.39701184,24576553.28369264,12888733.640320253,-5906482.72732177,6900208.536826184,6458944.303569283,9346608.82124709,1241956.955356509,1352001.3283667928,-742745.3968178809,-34617439.47991807,-32928592.67028257,3754360.6489659105,-2388474.6410162174
1,7839089.946826089,24340495.79264214,11482326.030866927,-5282266.029485452,7178827.398532269,8704542.741883736,8584678.65459203,2589039.767587656,1574924.8199771547,-200336.22269983395,-34588653.033640996,-31444203.472640533,4376187.387573726,-5154653.782014917
1,4515360.407122962,21978782.588251606,9774530.387292013,-4363295.641408605,6838765.166647453,10833656.544107929,8336935.007126622,3604511.0451697162,2974877.493645456,46333.71308060864,-34090569.30595465,-29088289.556256466,6541774.600329892,-7903372.449154533
1,1514973.085858942,17923201.71986608,8637354.028240502,-3770054.988733885,5974983.427117677,11883323.381566072,8768476.635432567,3916167.044560019,4805183.8741035955,78545.00555899534,-33444391.76503237,-26079375.92064842,9420334.313091505,-9628719.84098128
1,164644.5282959031,13570094.677890556,8618044.381559849,-3912722.6060150415,4814498.317101306,11336127.435289048,9581699.171044504,3449436.078816462,5991762.505001586,-11876.174255999931,-32960859.644737404,-22908235.70541087,11942992.565906595,-9675605.530486489
1,1027942.3227497748,10710761.853075622,9657677.645282509,-4837646.191600635,3597252.3570856084,9316031.5654988,10241691.287451457,2393828.9696936156,5706736.380341642,-180353.5530111288,-32794442.325088147,-20096017.380038414,13317655.770225635,-8061118.701666335
1,3628885.856518949,10712280.993395519,11140608.416045576,-6247111.573113068,2494487.064201062,6494287.766009468,10308793.660600886,1067090.7472887423,3828773.012616274,-432638.95581378386,-32903640.89106562,-17946423.41105522,13349709.329937514,-5495102.015566301
1,6720973.77016292,13879785.35921059,12241890.470171697,-7645295.303128025,1596276.170502186,3769550.458267174,9660165.026751792,-242001.41987299494,1023534.7149094769,-781908.6438261475,-33143151.67224816,-16423047.973582253,12415143.18880964,-3071914.146127902
1,8953605.951685691,19324401.444191776,12377120.50382983,-8522160.031033672,951332.0155193416,1885278.1278821928,8481548.64529778,-1374576.8386252203,-1607197.9113083612,-1200487.3099192702,-33422978.754500043,-15203450.67793908,11129660.441942882,-1772095.6070238492
1,8953605.951685691,19324401.444191776,12377120.50382983,-8522160.031033672,951332.0155193416,1885278.1278821928,8481548.64529778,-1374576.8386252203,-1607197.9113083612,-1200487.3099192702,-33422978.754500043,-15203450.67793908,11129660.441942882,-1772095.6070238492
1,9568825.742500795,25380830.514520895,11509021.371287607,-8501998.381208295,611168.4719372548,1159589.5138000466,7074193.860408685,-2312779.9544073544,-3111539.382606394,-1609322.4222422075,-33818171.6806012,-13860396.291808574,9925798.856763348,-2015220.2183446072
1,8749978.041095132,30332990.749371804,10151184.645144604,-7428051.647172776,635362.1102279625,1431115.7782398823,5637582.488070204,-3122379.518406254,-3179014.2609166536,-1920397.6199571383,-34539985.27328316,-12059008.935380034,8795590.946967242,-3484967.5040008244
1,7444980.284019034,33074162.75948792,9078503.651185514,-5391088.018982779,1049387.5441165895,2212974.001317146,4184637.9168561497,-3879706.34848352,-2266644.4292330756,-2107425.824142099,-35772461.36499875,-9668547.07889871,7352391.438873436,-5311164.531116861
1,6782762.674675582,33406701.713361785,8909498.191162633,-2716626.6450991197,1786425.9262891512,2953998.2949010152,2635491.0248579336,-4627686.315322342,-1302474.8474297903,-2254487.090948739,-37478130.68449073,-6754478.622832185,5171080.50474767,-6512074.123872854
1,7422034.863492846,31907137.60666531,9784498.427410517,89696.08443396828,2662063.2998769046,3273837.5843786583,1001371.147875927,-5370543.1807269,-1150130.5991241753,-2538763.6922887755,-39313465.62468913,-3491342.957811309,2193465.050646766,-6469858.010140604
1,9194288.342311416,29505713.359542355,11300381.97083194,2450011.751849564,3413514.8484181412,3073325.023949312,-494737.18460416666,-6084912.322699594,-2144526.5647153123,-3141172.894682037,-40737052.17510871,-70647.84678157596,-1062655.4488480343,-5201530.859463303
1,11222557.103588633,27034630.83129438,12720191.060620716,3872168.411895322,3793750.3644457688,2496556.0951486966,-1467238.1751034912,-6721094.997329801,-3951585.8817924736,-4126624.6145508303,-41271895.246347986,3344344.445038184,-3645048.618722966,-3300710.778184139
1,12425092.538056947,24952334.274464432,13336389.993601305,4117625.9263828145,3672879.481090789,1793980.7913733216,-1569989.5417585182,-7191919.289208547,-5805592.004648052,-5364069.3157691,-40774949.91006571,6617502.729891963,-4609515.405739165,-1599770.2676724712
1,12107100.269244475,23310413.0241632,12801777.957941825,3307500.40799589,3090317.945859678,1172351.8917833562,-721016.4893091465,-7374684.099801708,-6960963.094608425,-6544901.749977673,-39546041.89786914,9631184.01849705,-3529753.539207422,-743284.6447119586
